Start Station,End Station,Start Line,End Line,Travel Time (minutes)
Dwarka Sector 21,Hindon,Blue Line,Red Line,76
Dwarka Sector 21,Lal Qila,Blue Line,Violet Line,1775
Dwarka Sector 21,Raja Nahar Singh,Blue Line,Violet Line,52
Dwarka Sector 21,Sant Surdas (Sihi),Blue Line,Violet Line,51
Dwarka Sector 21,Escorts Mujesar,Blue Line,Violet Line,49
Dwarka Sector 21,Bata Chowk,Blue Line,Violet Line,47
Dwarka Sector 21,Neelam Chowk Ajronda,Blue Line,Violet Line,46
Dwarka Sector 21,Mewala Maharajpur,Blue Line,Violet Line,41
Dwarka Sector 21,Old Faridabad,Blue Line,Violet Line,13
Dwarka Sector 21,Badarpur Border,Blue Line,Violet Line,38
Dwarka Sector 21,Tughlakabad Station,Blue Line,Violet Line,37
Dwarka Sector 21,Mohan Estate,Blue Line,Violet Line,35
Dwarka Sector 21,Sarita Vihar,Blue Line,Violet Line,34
Dwarka Sector 21,Jasola Apollo,Blue Line,Violet Line,33
Dwarka Sector 21,Harkesh Nagar Okhla,Blue Line,Violet Line,32
Dwarka Sector 21,Govind Puri,Blue Line,Violet Line,31
Dwarka Sector 21,Sector 28,Blue Line,Violet Line,4
Dwarka Sector 21,Nehru Place,Blue Line,Violet Line,29
Dwarka Sector 21,Kalkaji Mandir,Blue Line,Violet Line,30
Dwarka Sector 21,Kailash Colony,Blue Line,Violet Line,28
Dwarka Sector 21,Moolchand,Blue Line,Violet Line,26
Dwarka Sector 21,Lajpat Nagar,Blue Line,Violet Line,27
Dwarka Sector 21,Jangpura,Blue Line,Violet Line,28
Dwarka Sector 21,Jawaharlal Nehru Stadium,Blue Line,Violet Line,27
Dwarka Sector 21,Khan Market,Blue Line,Violet Line,26
Dwarka Sector 21,Janpath,Blue Line,Violet Line,26
Dwarka Sector 21,ITO,Blue Line,Violet Line,30
Dwarka Sector 21,Delhi Gate,Blue Line,Violet Line,31
Dwarka Sector 21,Jama Masjid,Blue Line,Violet Line,31
Dwarka Sector 21,Sarai,Blue Line,Violet Line,30
Dwarka Sector 21,HUDA City Centre,Blue Line,Yellow Line,16
Dwarka Sector 21,Sultanpur,Blue Line,Yellow Line,32
Dwarka Sector 21,IFFCO Chowk,Blue Line,Yellow Line,14
Dwarka Sector 21,MG Road,Blue Line,Yellow Line,13
Dwarka Sector 21,Arjan Garh,Blue Line,Yellow Line,16
Dwarka Sector 21,Sikandarpur,Blue Line,Yellow Line,13
Dwarka Sector 21,Guru Dronacharya,Blue Line,Yellow Line,14
Dwarka Sector 21,Ghitorni,Blue Line,Yellow Line,17
Dwarka Sector 21,Chhatarpur,Blue Line,Yellow Line,19
Dwarka Sector 21,Saket,Blue Line,Yellow Line,24
Dwarka Sector 21,Malviya Nagar,Blue Line,Yellow Line,23
Dwarka Sector 21,Hauz Khas,Blue Line,Yellow Line,22
Dwarka Sector 21,Green Park,Blue Line,Yellow Line,22
Dwarka Sector 21,AIIMS,Blue Line,Yellow Line,22
Dwarka Sector 21,INA,Blue Line,Yellow Line,23
Dwarka Sector 21,Jor Bagh,Blue Line,Yellow Line,24
Dwarka Sector 21,Lok Kalyan Marg,Blue Line,Yellow Line,23
Dwarka Sector 21,Udyog Bhawan,Blue Line,Yellow Line,25
Dwarka Sector 21,Central Secretariat,Blue Line,Yellow Line,25
Dwarka Sector 21,Patel Chowk,Blue Line,Yellow Line,26
Dwarka Sector 21,Rajiv Chowk,Blue Line,Yellow Line,28
Dwarka Sector 21,New Delhi,Blue Line,Yellow Line,29
Dwarka Sector 21,Chawri Bazar,Blue Line,Yellow Line,30
Dwarka Sector 21,Chandni Chowk,Blue Line,Yellow Line,31
Dwarka Sector 21,Civil Lines,Blue Line,Yellow Line,33
Dwarka Sector 21,Vidhan Sabha,Blue Line,Yellow Line,33
Dwarka Sector 21,Vishwa Vidyalaya,Blue Line,Yellow Line,34
Dwarka Sector 21,GTB Nagar,Blue Line,Yellow Line,33
Dwarka Sector 21,Model Town,Blue Line,Yellow Line,33
Dwarka Sector 21,Azadpur,Blue Line,Yellow Line,32
Dwarka Sector 21,Adarsh Nagar,Blue Line,Yellow Line,32
Dwarka Sector 21,Jahangirpuri,Blue Line,Yellow Line,33
Dwarka Sector 21,Haiderpur,Blue Line,Yellow Line,33
Dwarka Sector 21,Rohini Sector 18,Blue Line,Yellow Line,34
Dwarka Sector 21,Samaypur Badli,Blue Line,Yellow Line,35
Botanical Garden,Noida Sector 15,Blue Line,Blue Line,40
Botanical Garden,Noida Sector 16,Blue Line,Blue Line,40
Botanical Garden,Noida Sector 18,Blue Line,Blue Line,40
Botanical Garden,Noida Sector 34,Blue Line,Blue Line,40
Botanical Garden,Noida Sector 52,Blue Line,Blue Line,40
Botanical Garden,Noida Sector 59,Blue Line,Blue Line,40
Botanical Garden,Noida Sector 61,Blue Line,Blue Line,40
Botanical Garden,Noida Sector 62,Blue Line,Blue Line,40
Botanical Garden,Dwarka Sector 21,Blue Line,Blue Line,41
Botanical Garden,Dwarka Sector 8,Blue Line,Blue Line,40
Botanical Garden,Dwarka Sector 9,Blue Line,Blue Line,40
Botanical Garden,Dwarka,Blue Line,Blue Line,43
Botanical Garden,Noida Electronic City,Blue Line,Blue Line,7
Botanical Garden,Dwarka Sector 10,Blue Line,Blue Line,41
Botanical Garden,Dwarka Sector 11,Blue Line,Blue Line,42
Botanical Garden,New Ashok Nagar,Blue Line,Blue Line,7
Botanical Garden,Dwarka Sector 12,Blue Line,Blue Line,44
Botanical Garden,Mayur Vihar Extension,Blue Line,Blue Line,8
Botanical Garden,Dwarka Sector 13,Blue Line,Blue Line,45
Botanical Garden,Golf Course,Blue Line,Blue Line,27
Botanical Garden,Dwarka Sector 14,Blue Line,Blue Line,46
Botanical Garden,Mayur Vihar -I,Blue Line,Blue Line,9
Botanical Garden,Akshardham,Blue Line,Blue Line,13
Botanical Garden,Dwarka Mor,Blue Line,Blue Line,46
Botanical Garden,Nawada,Blue Line,Blue Line,44
Botanical Garden,Indraprastha,Blue Line,Blue Line,16
Botanical Garden,Uttam Nagar West,Blue Line,Blue Line,42
Botanical Garden,Supreme Court,Blue Line,Blue Line,17
Botanical Garden,Yamuna Bank,Blue Line,Blue Line,14
Botanical Garden,Uttam Nagar East,Blue Line,Blue Line,41
Botanical Garden,Mandi House,Blue Line,Blue Line,18
Botanical Garden,Janakpuri West,Blue Line,Blue Line,40
Botanical Garden,Barakhambha Road,Blue Line,Blue Line,20
Botanical Garden,Janakpuri East,Blue Line,Blue Line,39
Botanical Garden,Tilak Nagar,Blue Line,Blue Line,37
Botanical Garden,Ramakrishna Ashram Marg,Blue Line,Blue Line,23
Botanical Garden,Subhash Nagar,Blue Line,Blue Line,36
Botanical Garden,Rajouri Garden,Blue Line,Blue Line,35
Botanical Garden,Rajendra Place,Blue Line,Blue Line,27
Botanical Garden,Tagore Garden,Blue Line,Blue Line,36
Botanical Garden,Karol Bagh,Blue Line,Blue Line,26
Botanical Garden,Jhandewalan,Blue Line,Blue Line,24
Botanical Garden,Patel Nagar,Blue Line,Blue Line,28
Botanical Garden,Shadipur,Blue Line,Blue Line,30
Botanical Garden,Ramesh Nagar,Blue Line,Blue Line,34
Botanical Garden,Kirti Nagar†,Blue Line,Blue Line,32
Botanical Garden,Moti Nagar,Blue Line,Blue Line,33
Botanical Garden,Laxmi Nagar,Blue Line,Blue Line branch,14
Botanical Garden,Nirman Vihar,Blue Line,Blue Line branch,14
Botanical Garden,Preet Vihar,Blue Line,Blue Line branch,15
Botanical Garden,Vaishali,Blue Line,Blue Line branch,42
Botanical Garden,Kaushambi,Blue Line,Blue Line branch,14
Botanical Garden,Anand Vihar ISBT,Blue Line,Blue Line branch,15
Botanical Garden,Karkarduma,Blue Line,Blue Line branch,15
Botanical Garden,Punjabi Bagh,Blue Line,Green Line,35
Botanical Garden,Ashok Park Main,Blue Line,Green Line,32
Botanical Garden,Shivaji Park,Blue Line,Green Line,36
Botanical Garden,Madipur,Blue Line,Green Line,37
Botanical Garden,Paschim Vihar East,Blue Line,Green Line,38
Botanical Garden,Paschim Vihar West,Blue Line,Green Line,40
Botanical Garden,Peera Garhi,Blue Line,Green Line,41
Botanical Garden,Udyog Nagar,Blue Line,Green Line,42
Botanical Garden,Nangloi Railway station,Blue Line,Green Line,46
Botanical Garden,Rajdhani Park,Blue Line,Green Line,47
Botanical Garden,Nangloi,Blue Line,Green Line,45
Botanical Garden,Mundka,Blue Line,Green Line,49
Botanical Garden,Mundka Industrial Area,Blue Line,Green Line,51
Botanical Garden,Ghevra,Blue Line,Green Line,54
Botanical Garden,Tikri Kalan,Blue Line,Green Line,57
Botanical Garden,Tikri Border,Blue Line,Green Line,59
Botanical Garden,Pandit Shree Ram Sharma,Blue Line,Green Line,60
Botanical Garden,Bahadurgarh City,Blue Line,Green Line,63
Botanical Garden,Brigadier Hoshiyar Singh,Blue Line,Green Line,65
Botanical Garden,Satguru Ramsingh Marg,Blue Line,Green Line branch,31
Botanical Garden,Najafgarh,Blue Line,Grey Line,53
Botanical Garden,Nangli,Blue Line,Grey Line,49
Botanical Garden,Chirag Delhi,Blue Line,Magenta Line,17
Botanical Garden,Greater Kailash,Blue Line,Magenta Line,15
Botanical Garden,Panchsheel Park,Blue Line,Magenta Line,18
Botanical Garden,Kalindi Kunj,Blue Line,Magenta Line,6
Botanical Garden,Jasola Vihar Shaheen Bagh,Blue Line,Magenta Line,7
Botanical Garden,Nehru Enclave,Blue Line,Magenta Line,13
Botanical Garden,R.K.Puram,Blue Line,Magenta Line,23
Botanical Garden,Okhla Bird Sanctuary,Blue Line,Magenta Line,3
Botanical Garden,Okhla NSIC,Blue Line,Magenta Line,11
Botanical Garden,Munirka,Blue Line,Magenta Line,24
Botanical Garden,Shankar Vihar,Blue Line,Magenta Line,29
Botanical Garden,Jamia Millia Islamia,Blue Line,Magenta Line,8
Botanical Garden,Sukhdev Vihar,Blue Line,Magenta Line,9
Botanical Garden,Vasant Vihar,Blue Line,Magenta Line,26
Botanical Garden,Okhla Vihar,Blue Line,Magenta Line,7
Botanical Garden,Sadar Bazaar Cantonment,Blue Line,Magenta Line,33
Botanical Garden,Palam,Blue Line,Magenta Line,38
Botanical Garden,Dashrath Puri,Blue Line,Magenta Line,38
Botanical Garden,Dabri Mor-Janakpuri South,Blue Line,Magenta Line,38
Botanical Garden,Delhi Aerocity,Blue Line,Orange Line,32
Botanical Garden,Indira Gandhi International Airport,Blue Line,Orange Line,37
Botanical Garden,Dhaula Kuan,Blue Line,Orange Line,26
Botanical Garden,Shivaji Stadium,Blue Line,Orange Line,21
Botanical Garden,Vinobapuri,Blue Line,Pink Line,13
Botanical Garden,Bhikaji Cama Place,Blue Line,Pink Line,22
Botanical Garden,Ashram,Blue Line,Pink Line,12
Botanical Garden,Sarojini Nagar,Blue Line,Pink Line,21
Botanical Garden,Sir Vishweshwaraiah Moti Bagh,Blue Line,Pink Line,24
Botanical Garden,Hazrat Nizamuddin,Blue Line,Pink Line,13
Botanical Garden,Durgabai Deshmukh South Campus,Blue Line,Pink Line,25
Botanical Garden,Delhi Cantonment,Blue Line,Pink Line,30
Botanical Garden,Mayur Vihar Pocket I,Blue Line,Pink Line,9
Botanical Garden,Trilokpuri Sanjay Lake,Blue Line,Pink Line,10
Botanical Garden,Shiv Vihar,Blue Line,Pink Line,45
Botanical Garden,East Vinod Nagar – Mayur Vihar-II,Blue Line,Pink Line,11
Botanical Garden,Mandawali – West Vinod Nagar,Blue Line,Pink Line,12
Botanical Garden,Naraina Vihar,Blue Line,Pink Line,31
Botanical Garden,IP Extension,Blue Line,Pink Line,12
Botanical Garden,Mayapuri,Blue Line,Pink Line,33
Botanical Garden,South,Blue Line,Pink Line,23
Botanical Garden,Karkarduma Court,Blue Line,Pink Line,16
Botanical Garden,Krishna Nagar,Blue Line,Pink Line,17
Botanical Garden,ESI Hospital,Blue Line,Pink Line,35
Botanical Garden,East Azad Nagar,Blue Line,Pink Line,19
Botanical Garden,Punjabi Bagh West,Blue Line,Pink Line,34
Botanical Garden,Jaffrabad,Blue Line,Pink Line,22
Botanical Garden,Shakurpur,Blue Line,Pink Line,34
Botanical Garden,Maujpur-Babarpur,Blue Line,Pink Line,23
Botanical Garden,Gokulpuri,Blue Line,Pink Line,25
Botanical Garden,Shalimar Bagh,Blue Line,Pink Line,38
Botanical Garden,Majlis Park,Blue Line,Pink Line,35
Botanical Garden,Shaheed Nagar,Blue Line,Red Line,19
Botanical Garden,Mohan Nagar,Blue Line,Red Line,35
Botanical Garden,Raj Bagh,Blue Line,Red Line,23
Botanical Garden,Inderlok,Blue Line,Red Line,23
Botanical Garden,Kashmere Gate,Blue Line,Red Line,23
Botanical Garden,Welcome,Blue Line,Red Line,23
Botanical Garden,Pul Bangash,Blue Line,Red Line,26
Botanical Garden,Pratap Nagar,Blue Line,Red Line,27
Botanical Garden,Tis Hazari,Blue Line,Red Line,25
Botanical Garden,Shastri Park,Blue Line,Red Line,22
Botanical Garden,Seelampur,Blue Line,Red Line,21
Botanical Garden,Shastri Nagar,Blue Line,Red Line,29
Botanical Garden,Shaheed Sthal,Blue Line,Red Line,22
Botanical Garden,Shahdara,Blue Line,Red Line,20
Botanical Garden,Jhilmil,Blue Line,Red Line,19
Botanical Garden,Mansarovar Park,Blue Line,Red Line,20
Botanical Garden,Dilshad Garden,Blue Line,Red Line,19
Botanical Garden,Arthala,Blue Line,Red Line,21
Botanical Garden,Major Mohit Sharma,Blue Line,Red Line,20
Botanical Garden,Kanhaiya Nagar,Blue Line,Red Line,32
Botanical Garden,Keshav Puram,Blue Line,Red Line,33
Botanical Garden,Netaji Subhash Place,Blue Line,Red Line,35
Botanical Garden,Kohat Enclave,Blue Line,Red Line,37
Botanical Garden,Shyam Park,Blue Line,Red Line,25
Botanical Garden,Pitam Pura,Blue Line,Red Line,38
Botanical Garden,Rohini East,Blue Line,Red Line,39
Botanical Garden,Rohini West,Blue Line,Red Line,41
Botanical Garden,Rithala,Blue Line,Red Line,43
Botanical Garden,Hindon,Blue Line,Red Line,54
Botanical Garden,Lal Qila,Blue Line,Violet Line,1776
Botanical Garden,Raja Nahar Singh,Blue Line,Violet Line,38
Botanical Garden,Sant Surdas (Sihi),Blue Line,Violet Line,36
Botanical Garden,Escorts Mujesar,Blue Line,Violet Line,33
Botanical Garden,Bata Chowk,Blue Line,Violet Line,30
Botanical Garden,Neelam Chowk Ajronda,Blue Line,Violet Line,28
Botanical Garden,Mewala Maharajpur,Blue Line,Violet Line,21
Botanical Garden,Old Faridabad,Blue Line,Violet Line,40
Botanical Garden,Badarpur Border,Blue Line,Violet Line,14
Botanical Garden,Tughlakabad Station,Blue Line,Violet Line,12
Botanical Garden,Mohan Estate,Blue Line,Violet Line,10
Botanical Garden,Sarita Vihar,Blue Line,Violet Line,9
Botanical Garden,Jasola Apollo,Blue Line,Violet Line,9
Botanical Garden,Harkesh Nagar Okhla,Blue Line,Violet Line,10
Botanical Garden,Govind Puri,Blue Line,Violet Line,11
Botanical Garden,Sector 28,Blue Line,Violet Line,45
Botanical Garden,Nehru Place,Blue Line,Violet Line,13
Botanical Garden,Kalkaji Mandir,Blue Line,Violet Line,12
Botanical Garden,Kailash Colony,Blue Line,Violet Line,14
Botanical Garden,Moolchand,Blue Line,Violet Line,15
Botanical Garden,Lajpat Nagar,Blue Line,Violet Line,15
Botanical Garden,Jangpura,Blue Line,Violet Line,14
Botanical Garden,Jawaharlal Nehru Stadium,Blue Line,Violet Line,16
Botanical Garden,Khan Market,Blue Line,Violet Line,17
Botanical Garden,Janpath,Blue Line,Violet Line,19
Botanical Garden,ITO,Blue Line,Violet Line,18
Botanical Garden,Delhi Gate,Blue Line,Violet Line,19
Botanical Garden,Jama Masjid,Blue Line,Violet Line,21
Botanical Garden,Sarai,Blue Line,Violet Line,23
Botanical Garden,HUDA City Centre,Blue Line,Yellow Line,43
Botanical Garden,Sultanpur,Blue Line,Yellow Line,71
Botanical Garden,IFFCO Chowk,Blue Line,Yellow Line,42
Botanical Garden,MG Road,Blue Line,Yellow Line,40
Botanical Garden,Arjan Garh,Blue Line,Yellow Line,34
Botanical Garden,Sikandarpur,Blue Line,Yellow Line,38
Botanical Garden,Guru Dronacharya,Blue Line,Yellow Line,37
Botanical Garden,Ghitorni,Blue Line,Yellow Line,30
Botanical Garden,Chhatarpur,Blue Line,Yellow Line,26
Botanical Garden,Saket,Blue Line,Yellow Line,19
Botanical Garden,Malviya Nagar,Blue Line,Yellow Line,19
Botanical Garden,Hauz Khas,Blue Line,Yellow Line,19
Botanical Garden,Green Park,Blue Line,Yellow Line,19
Botanical Garden,AIIMS,Blue Line,Yellow Line,19
Botanical Garden,INA,Blue Line,Yellow Line,19
Botanical Garden,Jor Bagh,Blue Line,Yellow Line,18
Botanical Garden,Lok Kalyan Marg,Blue Line,Yellow Line,21
Botanical Garden,Udyog Bhawan,Blue Line,Yellow Line,20
Botanical Garden,Central Secretariat,Blue Line,Yellow Line,20
Botanical Garden,Patel Chowk,Blue Line,Yellow Line,21
Botanical Garden,Rajiv Chowk,Blue Line,Yellow Line,21
Botanical Garden,New Delhi,Blue Line,Yellow Line,22
Botanical Garden,Chawri Bazar,Blue Line,Yellow Line,22
Botanical Garden,Chandni Chowk,Blue Line,Yellow Line,23
Botanical Garden,Civil Lines,Blue Line,Yellow Line,25
Botanical Garden,Vidhan Sabha,Blue Line,Yellow Line,27
Botanical Garden,Vishwa Vidyalaya,Blue Line,Yellow Line,29
Botanical Garden,GTB Nagar,Blue Line,Yellow Line,30
Botanical Garden,Model Town,Blue Line,Yellow Line,31
Botanical Garden,Azadpur,Blue Line,Yellow Line,34
Botanical Garden,Adarsh Nagar,Blue Line,Yellow Line,36
Botanical Garden,Jahangirpuri,Blue Line,Yellow Line,37
Botanical Garden,Haiderpur,Blue Line,Yellow Line,39
Botanical Garden,Rohini Sector 18,Blue Line,Yellow Line,41
Botanical Garden,Samaypur Badli,Blue Line,Yellow Line,42
Dwarka Sector 8,Noida Sector 15,Blue Line,Blue Line,15
Dwarka Sector 8,Noida Sector 16,Blue Line,Blue Line,15
Dwarka Sector 8,Noida Sector 18,Blue Line,Blue Line,15
Dwarka Sector 8,Noida Sector 34,Blue Line,Blue Line,15
Dwarka Sector 8,Noida Sector 52,Blue Line,Blue Line,15
Dwarka Sector 8,Noida Sector 59,Blue Line,Blue Line,15
Dwarka Sector 8,Noida Sector 61,Blue Line,Blue Line,15
Dwarka Sector 8,Noida Sector 62,Blue Line,Blue Line,15
Dwarka Sector 8,Dwarka Sector 21,Blue Line,Blue Line,3
Dwarka Sector 8,Botanical Garden,Blue Line,Blue Line,40
Dwarka Sector 8,Dwarka Sector 9,Blue Line,Blue Line,2
Dwarka Sector 8,Dwarka,Blue Line,Blue Line,4
Dwarka Sector 8,Noida Electronic City,Blue Line,Blue Line,34
Dwarka Sector 8,Dwarka Sector 10,Blue Line,Blue Line,3
Dwarka Sector 8,Dwarka Sector 11,Blue Line,Blue Line,5
Dwarka Sector 8,New Ashok Nagar,Blue Line,Blue Line,35
Dwarka Sector 8,Dwarka Sector 12,Blue Line,Blue Line,6
Dwarka Sector 8,Mayur Vihar Extension,Blue Line,Blue Line,34
Dwarka Sector 8,Dwarka Sector 13,Blue Line,Blue Line,8
Dwarka Sector 8,Golf Course,Blue Line,Blue Line,15
Dwarka Sector 8,Dwarka Sector 14,Blue Line,Blue Line,9
Dwarka Sector 8,Mayur Vihar -I,Blue Line,Blue Line,34
Dwarka Sector 8,Akshardham,Blue Line,Blue Line,33
Dwarka Sector 8,Dwarka Mor,Blue Line,Blue Line,11
Dwarka Sector 8,Nawada,Blue Line,Blue Line,10
Dwarka Sector 8,Indraprastha,Blue Line,Blue Line,29
Dwarka Sector 8,Uttam Nagar West,Blue Line,Blue Line,10
Dwarka Sector 8,Supreme Court,Blue Line,Blue Line,27
Dwarka Sector 8,Yamuna Bank,Blue Line,Blue Line,31
Dwarka Sector 8,Uttam Nagar East,Blue Line,Blue Line,10
Dwarka Sector 8,Mandi House,Blue Line,Blue Line,27
Dwarka Sector 8,Janakpuri West,Blue Line,Blue Line,11
Dwarka Sector 8,Barakhambha Road,Blue Line,Blue Line,26
Dwarka Sector 8,Janakpuri East,Blue Line,Blue Line,12
Dwarka Sector 8,Tilak Nagar,Blue Line,Blue Line,13
Dwarka Sector 8,Ramakrishna Ashram Marg,Blue Line,Blue Line,25
Dwarka Sector 8,Subhash Nagar,Blue Line,Blue Line,15
Dwarka Sector 8,Rajouri Garden,Blue Line,Blue Line,15
Dwarka Sector 8,Rajendra Place,Blue Line,Blue Line,21
Dwarka Sector 8,Tagore Garden,Blue Line,Blue Line,15
Dwarka Sector 8,Karol Bagh,Blue Line,Blue Line,23
Dwarka Sector 8,Jhandewalan,Blue Line,Blue Line,24
Dwarka Sector 8,Patel Nagar,Blue Line,Blue Line,20
Dwarka Sector 8,Shadipur,Blue Line,Blue Line,20
Dwarka Sector 8,Ramesh Nagar,Blue Line,Blue Line,18
Dwarka Sector 8,Kirti Nagar†,Blue Line,Blue Line,19
Dwarka Sector 8,Moti Nagar,Blue Line,Blue Line,19
Dwarka Sector 8,Laxmi Nagar,Blue Line,Blue Line branch,33
Dwarka Sector 8,Nirman Vihar,Blue Line,Blue Line branch,35
Dwarka Sector 8,Preet Vihar,Blue Line,Blue Line branch,36
Dwarka Sector 8,Vaishali,Blue Line,Blue Line branch,14
Dwarka Sector 8,Kaushambi,Blue Line,Blue Line branch,40
Dwarka Sector 8,Anand Vihar ISBT,Blue Line,Blue Line branch,40
Dwarka Sector 8,Karkarduma,Blue Line,Blue Line branch,38
Dwarka Sector 8,Punjabi Bagh,Blue Line,Green Line,20
Dwarka Sector 8,Ashok Park Main,Blue Line,Green Line,22
Dwarka Sector 8,Shivaji Park,Blue Line,Green Line,21
Dwarka Sector 8,Madipur,Blue Line,Green Line,21
Dwarka Sector 8,Paschim Vihar East,Blue Line,Green Line,20
Dwarka Sector 8,Paschim Vihar West,Blue Line,Green Line,20
Dwarka Sector 8,Peera Garhi,Blue Line,Green Line,20
Dwarka Sector 8,Udyog Nagar,Blue Line,Green Line,20
Dwarka Sector 8,Nangloi Railway station,Blue Line,Green Line,20
Dwarka Sector 8,Rajdhani Park,Blue Line,Green Line,20
Dwarka Sector 8,Nangloi,Blue Line,Green Line,20
Dwarka Sector 8,Mundka,Blue Line,Green Line,21
Dwarka Sector 8,Mundka Industrial Area,Blue Line,Green Line,21
Dwarka Sector 8,Ghevra,Blue Line,Green Line,23
Dwarka Sector 8,Tikri Kalan,Blue Line,Green Line,25
Dwarka Sector 8,Tikri Border,Blue Line,Green Line,26
Dwarka Sector 8,Pandit Shree Ram Sharma,Blue Line,Green Line,27
Dwarka Sector 8,Bahadurgarh City,Blue Line,Green Line,29
Dwarka Sector 8,Brigadier Hoshiyar Singh,Blue Line,Green Line,31
Dwarka Sector 8,Satguru Ramsingh Marg,Blue Line,Green Line branch,21
Dwarka Sector 8,Najafgarh,Blue Line,Grey Line,15
Dwarka Sector 8,Nangli,Blue Line,Grey Line,12
Dwarka Sector 8,Chirag Delhi,Blue Line,Magenta Line,25
Dwarka Sector 8,Greater Kailash,Blue Line,Magenta Line,26
Dwarka Sector 8,Panchsheel Park,Blue Line,Magenta Line,22
Dwarka Sector 8,Kalindi Kunj,Blue Line,Magenta Line,36
Dwarka Sector 8,Jasola Vihar Shaheen Bagh,Blue Line,Magenta Line,34
Dwarka Sector 8,Nehru Enclave,Blue Line,Magenta Line,28
Dwarka Sector 8,R.K.Puram,Blue Line,Magenta Line,18
Dwarka Sector 8,Okhla Bird Sanctuary,Blue Line,Magenta Line,38
Dwarka Sector 8,Okhla NSIC,Blue Line,Magenta Line,30
Dwarka Sector 8,Munirka,Blue Line,Magenta Line,16
Dwarka Sector 8,Shankar Vihar,Blue Line,Magenta Line,11
Dwarka Sector 8,Jamia Millia Islamia,Blue Line,Magenta Line,32
Dwarka Sector 8,Sukhdev Vihar,Blue Line,Magenta Line,31
Dwarka Sector 8,Vasant Vihar,Blue Line,Magenta Line,14
Dwarka Sector 8,Okhla Vihar,Blue Line,Magenta Line,33
Dwarka Sector 8,Sadar Bazaar Cantonment,Blue Line,Magenta Line,7
Dwarka Sector 8,Palam,Blue Line,Magenta Line,5
Dwarka Sector 8,Dashrath Puri,Blue Line,Magenta Line,7
Dwarka Sector 8,Dabri Mor-Janakpuri South,Blue Line,Magenta Line,9
Dwarka Sector 8,Delhi Aerocity,Blue Line,Orange Line,9
Dwarka Sector 8,Indira Gandhi International Airport,Blue Line,Orange Line,4
Dwarka Sector 8,Dhaula Kuan,Blue Line,Orange Line,15
Dwarka Sector 8,Shivaji Stadium,Blue Line,Orange Line,25
Dwarka Sector 8,Vinobapuri,Blue Line,Pink Line,27
Dwarka Sector 8,Bhikaji Cama Place,Blue Line,Pink Line,18
Dwarka Sector 8,Ashram,Blue Line,Pink Line,29
Dwarka Sector 8,Sarojini Nagar,Blue Line,Pink Line,19
Dwarka Sector 8,Sir Vishweshwaraiah Moti Bagh,Blue Line,Pink Line,17
Dwarka Sector 8,Hazrat Nizamuddin,Blue Line,Pink Line,29
Dwarka Sector 8,Durgabai Deshmukh South Campus,Blue Line,Pink Line,16
Dwarka Sector 8,Delhi Cantonment,Blue Line,Pink Line,12
Dwarka Sector 8,Mayur Vihar Pocket I,Blue Line,Pink Line,35
Dwarka Sector 8,Trilokpuri Sanjay Lake,Blue Line,Pink Line,37
Dwarka Sector 8,Shiv Vihar,Blue Line,Pink Line,10
Dwarka Sector 8,East Vinod Nagar – Mayur Vihar-II,Blue Line,Pink Line,37
